20:23:51.421 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=testUser2, password=testPass2)
22:13:29.711 [http-nio-8080-exec-1] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=asdfd, firstName=, lastName=, email=testemaiasdfl2@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiYXNkZmQiLCJ1c2VySWQiOjEsImFjY291bnQiOnRydWV9.ueLy7ys1gVp-vjdoiPDR28QXqJjpMQWlive08_ButLU)
22:13:29.711 [http-nio-8080-exec-1] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=asdfd, firstName=, lastName=, email=testemaiasdfl2@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiYXNkZmQiLCJ1c2VySWQiOjEsImFjY291bnQiOnRydWV9.ueLy7ys1gVp-vjdoiPDR28QXqJjpMQWlive08_ButLU)
22:13:38.751 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:13:38.751 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:13:45.768 [http-nio-8080-exec-5] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:13:45.768 [http-nio-8080-exec-5] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:13:50.575 [http-nio-8080-exec-6] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: SelectedGameAvailableGroupsResponse(gameId=33, selectedGameAvailableGroups=[])
22:13:50.575 [http-nio-8080-exec-6] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: SelectedGameAvailableGroupsResponse(gameId=33, selectedGameAvailableGroups=[])
22:13:53.942 [http-nio-8080-exec-7] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: SelectedGameAvailableGroupsResponse(gameId=3, selectedGameAvailableGroups=[])
22:13:53.942 [http-nio-8080-exec-7] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: SelectedGameAvailableGroupsResponse(gameId=3, selectedGameAvailableGroups=[])
22:16:03.463 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: SelectedGameAvailableGroupsResponse(gameId=3, selectedGameAvailableGroups=[])
22:16:03.463 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: SelectedGameAvailableGroupsResponse(gameId=3, selectedGameAvailableGroups=[])
22:16:12.366 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:16:12.366 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
22:16:31.741 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: User not found
22:23:22.654 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: User not found
16:26:16.383 [http-nio-8080-exec-5] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: User not found
16:26:26.830 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: User not found
16:27:07.358 [http-nio-8080-exec-9] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=ChrisS, password=123123)
16:27:07.400 [http-nio-8080-exec-9] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:27:07.401 [http-nio-8080-exec-9] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:27:11.953 [http-nio-8080-exec-8] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=ChrisS, password=123123)
16:27:11.958 [http-nio-8080-exec-8] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:27:11.958 [http-nio-8080-exec-8] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:27:11.992 [http-nio-8080-exec-6] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:27:11.992 [http-nio-8080-exec-6] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:29:28.787 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:29:28.788 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:36:50.428 [http-nio-8080-exec-1] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: User not found
16:37:23.027 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=ChrisS, password=123123)
16:37:23.084 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:37:23.085 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:37:27.570 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=ChrisS, password=123123)
16:37:27.575 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:37:27.575 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=ChrisS, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiQ2hyaXNTIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.gtSAN_aauzaCchx_HUPB77jSk_SnoNa2776IOWvrPvU)
16:37:27.610 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:37:27.610 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:50:50.161 [http-nio-8080-exec-1] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:50:50.161 [http-nio-8080-exec-1] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:51:12.682 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=111111, password=111111)
16:51:12.729 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=111111, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiMTExMTExIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.jH0XRqf483cIJ6B3GlGTjugEDmecAQX1_KUkzFcB0Bo)
16:51:12.729 [http-nio-8080-exec-2] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=111111, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiMTExMTExIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.jH0XRqf483cIJ6B3GlGTjugEDmecAQX1_KUkzFcB0Bo)
16:51:18.153 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.login.classes.LoginService - Returning: UserCredential(userid=1, username=111111, password=111111)
16:51:18.160 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.service.profile.classes.ProfileService - Returning: ProfileResponse(success=true, username=111111, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiMTExMTExIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.jH0XRqf483cIJ6B3GlGTjugEDmecAQX1_KUkzFcB0Bo)
16:51:18.160 [http-nio-8080-exec-3] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.LoginController - Returning: ProfileResponse(success=true, username=111111, firstName=, lastName=, email=email@email.com, JWT=eyJhbGciOiJIUzI1NiJ9.eyJmaXJzdE5hbWUiOiIiLCJsYXN0TmFtZSI6IiIsInVzZXJuYW1lIjoiMTExMTExIiwidXNlcklkIjoxLCJhY2NvdW50Ijp0cnVlfQ.jH0XRqf483cIJ6B3GlGTjugEDmecAQX1_KUkzFcB0Bo)
16:51:18.177 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.service.game.classes.GameService - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
16:51:18.178 [http-nio-8080-exec-4] INFO  iLog - Class: class com.revature.p2_lfg.presentation.controllers.GameController - Returning: GameSessionInfoResponse(gameSessionList=[GameSelectInfo(gameId=1, platformKey=1172470, name=Apex Legends, imgLink=https://media.contentapi.ea.com/content/dam/apex-legends/images/2019/01/apex-featured-image-16x9.jpg.adapt.crop16x9.1023w.jpg, sessions=0), GameSelectInfo(gameId=2, platformKey=404, name=League of Legends, imgLink=https://cdn1.epicgames.com/salesEvent/salesEvent/EGS_LeagueofLegends_RiotGames_S1_2560x1440-ee500721c06da3ec1e5535a88588c77f?h=270&resize=1&w=480, sessions=0), GameSelectInfo(gameId=3, platformKey=730, name=Counter Strike: Global Offensive, imgLink=https://cdn.akamai.steamstatic.com/steam/apps/730/capsule_616x353.jpg?t=1635269541, sessions=0)])
